SampleSet,AIN0,AIN1,AIN2,AIN3
3565,1431,6426131,3178038,2110217
3566,1425,6483153,3249834,2114942
3567,1445,6485801,3255542,2112055
3568,1437,6428507,3177608,2108416
3569,1438,6430296,3164345,2103550
3570,1429,6425029,3157698,2099499
3571,1451,6484512,3152120,2161369
3572,1443,6425883,3146654,2157756
3573,1456,6425413,3152270,2162620
3574,1460,6427353,3155783,2099455
3575,1430,6486672,3164445,2104841
3576,1420,6425190,3170656,2108741
3577,1480,6427705,3175733,2110516
3578,1449,6425709,3179262,2112744
3579,1450,6425864,3248512,2115610
3580,1442,6487788,3156982,2223643
3581,1449,6484089,3163626,2221702
3582,1438,6425241,3170052,2220795
3583,1426,6423246,3166615,2214132
3584,1431,6425417,3162607,2141884
3585,1460,6429115,3157091,2134386
3586,1451,6484463,3150726,2126547
3587,1496,6426567,3210911,2119498
3588,1425,6429788,3207044,2114052
3589,1461,6427026,3202322,2108539
3590,1429,6430199,3193141,2107801
3591,1452,6448459,3183169,2106639
3592,1457,6462101,3188981,2099978
3593,1477,6451315,3115206,2156269
3594,1431,6461380,3102231,2146743
3595,1470,6453881,3095465,2074832
3596,1440,6453676,3126424,2145435
3597,1475,6455547,3119838,2064306
3598,1442,6447472,3037675,2064347
3599,1462,6463989,3036207,2068680
3600,1447,6456778,3080087,2160638
3601,1462,6421032,3025064,2097948
3602,1463,6447960,3026604,2159307
3603,1400,6446163,3037348,2160357
3604,1437,6447011,3048969,2162407
3605,1437,6430662,3124135,2101269
3606,1494,6439057,3133092,2103299
3607,1457,6438370,3080295,2105979
3608,1468,6441090,3092328,2109262
3609,1466,6438574,3104580,2112713
3610,1449,6428255,3113491,2114351
3611,1442,6439459,3187858,2115262
3612,1448,6434534,3194945,2116105
3613,1468,6427290,3202365,2111372
3614,1445,6431735,3198625,2106526
3615,1474,6428060,3195393,2102121
3616,1455,6429551,3192813,2160306
3617,1441,6432143,3192062,2158659
3618,1461,6436519,3190277,2156073
3619,1448,6425629,3186799,2153318
3620,1476,6422763,3182101,2148762
3621,1494,6429823,3113149,2145892
3622,1446,6431497,3186362,2150964
3623,1437,6433337,3190802,2152892
3624,1480,6432772,3200684,2156880
3625,1465,6487867,3206301,2159372
3626,1444,6434145,3150718,2099078
3627,1438,6427415,3157549,2103145
3628,1477,6432252,3162731,2106104
3629,1473,6487770,3167201,2108606
3630,1435,6423759,3172265,2111703
3631,1419,6425981,3177114,2114134
3632,1430,6424629,3247088,2117279
3633,1440,6426913,3175892,2113241
3634,1445,6431813,3171316,2110838
3635,1446,6485733,3166686,2112795
3636,1414,6430810,3161225,2104139
3637,1458,6428286,3154933,2099271
3638,1459,6427938,3147050,2159902
3639,1461,6429840,3206853,2156490
3640,1464,6424453,3201895,2153580
3641,1472,6429294,3198382,2151043
3642,1408,6430263,3195274,2148905
3643,1428,6425310,3204423,2155909
3644,1452,6429055,3209084,2158740
3645,1460,6423252,3150505,2162680
3646,1467,6426497,3154956,2099448
3647,1505,6427823,3160636,2098534
3648,1466,6429660,3163998,2101652
3649,1450,6423444,3166555,2104460
3650,1461,6362316,3169881,2107485
3651,1437,6430437,3174142,2111638
3652,1446,6426419,3179326,2115524
3653,1482,6431367,3248033,2117637
3654,1442,6429635,3249618,2118940
3655,1487,6423362,3249954,2120091
3656,1470,6429133,3251973,2121802
3657,1442,6427551,3253784,2123014
3658,1440,6428677,3255482,2124931
3659,1492,6426996,3257433,2126793
3660,1463,6488043,3258737,2127364
3661,1404,6428768,3264168,2127461
3662,1489,6424820,3267477,2128856
3663,1451,6423449,3268369,2128865
3664,1453,6424019,3270309,2129597
3665,1447,6426535,3272591,2130565
3666,1450,6486381,3274703,2131690
3667,1423,6426485,3212390,2133678
3668,1448,6422919,3215002,2135760
3669,1462,6426953,3220594,2138966
3670,1467,6425581,3223562,2140518
3671,1443,6424609,3224588,2141141
3672,1459,6427934,3223884,2141029
3673,1474,6430272,3224807,2141195
3674,1496,6487096,3225852,2141938
3675,1443,6484453,3227296,2208384
3676,1469,6487610,3228543,2209741
3677,1453,6428320,3231305,2211811
3678,1449,6423581,3234320,2213972
3679,1452,6428316,3235921,2214940
3680,1441,6432743,3235161,2213876
3681,1484,6427431,3223994,2212747
3682,1457,6423681,3223870,2212705
3683,1432,6427683,3224851,2212771
3684,1467,6425748,3225954,2213084
3685,1442,6422694,3226864,2213849
3686,1447,6426643,3230695,2216435
3687,1471,6428734,3233563,2218252
3688,1435,6424643,3234206,2217463
3689,1468,6429121,3230584,2213265
3690,1450,6357375,3230443,2213105
3691,1479,6426487,3232001,2213428
3692,1435,6426566,3231849,2213220
3693,1462,6486912,3233001,2213716
3694,1439,6426515,3235257,2215760
3695,1474,6424784,3239330,2218029
3696,1442,6427032,3241033,2218398
3697,1409,6424515,3240265,2217662
3698,1449,6487415,3227823,2209947
3699,1460,6428482,3217665,2137627
3700,1443,6421176,3267701,2130671
3701,1436,6428487,3259884,2125297
3702,1479,6427869,3252047,2120508
3703,1414,6429476,3247105,2117648
3704,1451,6423575,3176281,2114541
3705,1448,6360539,3180063,2117150
3706,1423,6429569,3247253,2118495
3707,1426,6427118,3246250,2120284
3708,1477,6429594,3251371,2122559
3709,1442,6423589,3255738,2125245
3710,1465,6423085,3260589,2127106
3711,1416,6424737,3264552,2129818
3712,1453,6456711,3266862,2123531
3713,1510,6451995,3248728,2137180
3714,1472,6441837,3176524,2129964
3715,1480,6429093,3173936,2128969
3716,1449,6376023,3177117,2129075
3717,1448,6455780,3169880,2121950
3718,1437,6435631,3146737,2099782
3719,1431,6438749,3204923,2159498
3720,1486,6368545,3199841,2154152
3721,1471,6461250,3195240,2154098
3722,1465,6463316,3186947,2149535
3723,1454,6449847,3192788,2151280
3724,1439,6424932,3198546,2148851
3725,1447,6423136,3192369,2146321
3726,1448,6450897,3189584,2144577
3727,1418,6488043,3185520,2143339
3728,1423,6436201,3194012,2077293
3729,1458,6431138,3202252,2150604
3730,1468,6435512,3209016,2155794
3731,1452,6435482,3210667,2156287
3732,1436,6436636,3150452,2152792
3733,1471,6455759,3211035,2143564
3734,1458,6430608,3204467,2075698
3735,1485,6441481,3199947,2074188
3736,1440,6439271,3195559,2073077
3737,1433,6436580,3193563,2074445
3738,1423,6432025,3192176,2074315
3739,1467,6425739,3187531,2072141
3740,1447,6440669,3182294,2069052
3741,1463,6437224,3110433,2066179
3742,1458,6431950,3107507,2065124
3743,1448,6436234,3104342,2064053
3744,1423,6423791,3101805,2062770
3745,1444,6431846,3100898,2063478
3746,1460,6428589,3112852,2072099
3747,1457,6431913,3186191,2142855
3748,1422,6428171,3191775,2147029
3749,1444,6487681,3193042,2147673
3750,1474,6434712,3200661,2152660
3751,1481,6427199,3207785,2156867
3752,1432,6433796,3149822,2161372
3753,1490,6427214,3156192,2100120
3754,1479,6422604,3164289,2105385
3755,1445,6433828,3172248,2110770
3756,1459,6428868,3166953,2106921
3757,1464,6433234,3160330,2101546
3758,1453,6427716,3147221,2097468
3759,1458,6485830,3207459,2159171
3760,1474,6428085,3201982,2155937
3761,1508,6422691,3197542,2153410
3762,1464,6424624,3193850,2151170
3763,1455,6425942,3192397,2150954
3764,1463,6423717,3189989,2148878
3765,1480,6426037,3196888,2152718
3766,1452,6428158,3189103,2155202
3767,1443,6425505,3181870,2150215
3768,1449,6427581,3112648,2146973
3769,1433,6485520,3109286,2144180
3770,1446,6430266,3107129,2076542
3771,1496,6429511,3181539,2148139
3772,1436,6427065,3191873,2154073
3773,1459,6429428,3197862,2158583
3774,1446,6487741,3199375,2161068
3775,1471,6424925,3205596,2098253
3776,1451,6427330,3146929,2101776
3777,1433,6422916,3152408,2104674
3778,1465,6424526,3158847,2107730
3779,1431,6358132,3164922,2110846
3780,1420,6425330,3172562,2114719
3781,1479,6424732,3178785,2118120
3782,1448,6425805,3248340,2120469
3783,1432,6429406,3250504,2121645
3784,1439,6423704,3177182,2116128
3785,1465,6429038,3171304,2111268
3786,1460,6430366,3162664,2106190
3787,1484,6428714,3157581,2102543
3788,1435,6429741,3146489,2098513
3789,1441,6421006,3208498,2161007
3790,1461,6428777,3204018,2157788
3791,1454,6427861,3199159,2153911
3792,1483,6424959,3193683,2150523
3793,1417,6425924,3189321,2147491
3794,1461,6411835,3184848,2144249
3795,1476,6487657,3181367,2076274
3796,1452,6423928,3113394,2074581
3797,1445,6423887,3187855,2146594
3798,1468,6483275,3194922,2151928
3799,1461,6486120,3199137,2153547
3800,1485,6433253,3205331,2157183
3801,1480,6428161,3145784,2160681
3802,1430,6428714,3152855,2099122
3803,1461,6424996,3157221,2102379
3804,1484,6484815,3163612,2106009
3805,1471,6428231,3158759,2102843
3806,1479,6487332,3157502,2100591
3807,1453,6429619,3148411,2159844
3808,1464,6423087,3208348,2156255
3809,1419,6486135,3201386,2152440
3810,1432,6424354,3195855,2149551
3811,1431,6422953,3191310,2147046
3812,1471,6425816,3197606,2151590
3813,1465,6426053,3203762,2156109
3814,1463,6483251,3207759,2157708
3815,1451,6425612,3148844,2097343
3816,1415,6430605,3155893,2101327
3817,1455,6425230,3159043,2103430
3818,1446,6429275,3162912,2105926
3819,1444,6485333,3167729,2108330
3820,1460,6425493,3171504,2110631
3821,1479,6426452,3176599,2114046
3822,1492,6424748,3246511,2116878
3823,1495,6427981,3176260,2112917
3824,1490,6430226,3165298,2105269
3825,1454,6425214,3158302,2101335
3826,1453,6428198,3149169,2161656
3827,1456,6422878,3207891,2157311
3828,1457,6423442,3202657,2153836
3829,1472,6419434,3197368,2157185
3830,1433,6439757,3202479,2160980
3831,1482,6423056,3205746,2162546
3832,1465,6422871,3147837,2101081
3833,1471,6453100,3153147,2102089
3834,1463,6453809,3204684,2158850
3835,1462,6372801,3209669,2158898
3836,1440,6425654,3148666,2155266
3837,1465,6441942,3152609,2131870
3838,1423,6443422,3091508,2057094
3839,1468,6440779,3133040,2053664
3840,1462,6366193,3136852,2058557
3841,1471,6448260,3083701,2060980
3842,1468,6423568,3081078,2064402
3843,1447,6434711,3141362,2058608
3844,1463,6440549,3086552,2066272
3845,1488,6439928,3095127,2070700
3846,1476,6435738,3103440,2076091
3847,1428,6435843,3112591,2146640
3848,1465,6431890,3188362,2152159
3849,1464,6433912,3197296,2150641
3850,1432,6442583,3193980,2148975
3851,1447,6439201,3182795,2145669
3852,1423,6429836,3111929,2142719
3853,1433,6425754,3109302,2074852
3854,1465,6434733,3105227,2072320
3855,1454,6436218,3103095,2070353
3856,1429,6439505,3100279,2068936
3857,1475,6432254,3099510,2068725
3858,1439,6425384,3108714,2074801
3859,1401,6431422,3115307,2142679
3860,1466,6427058,3186758,2146346
3861,1463,6429174,3193374,2150750
3862,1476,6425214,3200192,2155106
3863,1468,6487069,3206745,2159394
3864,1461,6431562,3147900,2097843
3865,1478,6433659,3154501,2101700
3866,1473,6428858,3152233,2099248
3867,1457,6433065,3207756,2158045
3868,1452,6487210,3201794,2154195
3869,1413,6432155,3195978,2150741
3870,1415,6428401,3191138,2147784
3871,1476,6429490,3186357,2144941
3872,1480,6430032,3192956,2149952
3873,1425,6423034,3198624,2153987
3874,1440,6425410,3203162,2158729
3875,1480,6429265,3210738,2162308
3876,1444,6423397,3151294,2100114
3877,1459,6425039,3154686,2102442
3878,1446,6428659,3159213,2104966
3879,1418,6425255,3164329,2107535
3880,1464,6425044,3168869,2110137
3881,1469,6427778,3162886,2106008
3882,1458,6426157,3151344,2098644
3883,1469,6424214,3147758,2161490
3884,1472,6431255,3208714,2158436
3885,1459,6425908,3203476,2154819
3886,1434,6428035,3196547,2151080
3887,1469,6428893,3190964,2147130
3888,1473,6424303,3184124,2071117
3889,1438,6430373,3114831,2070068
3890,1459,6426749,3110991,2068706
3891,1456,6424528,3184536,2074929
3892,1418,6425477,3191445,2146283
3893,1432,6422538,3195240,2150902
3894,1449,6428157,3201145,2154739
3895,1460,6426711,3206838,2157710
3896,1465,6485259,3147320,2161332
3897,1464,6487374,3152157,2099071
3898,1486,6429901,3147865,2161395
3899,1417,6427057,3208098,2158400
3900,1450,6431878,3199593,2152905
3901,1455,6432143,3195996,2150739
3902,1440,6426453,3191657,2148041
3903,1437,6426773,3184985,2144728
3904,1456,6426048,3114143,2076605
3905,1465,6430079,3185102,2146521
3906,1460,6428979,3190730,2148655
3907,1481,6486486,3198059,2153007
3908,1429,6425631,3205594,2159069
3909,1506,6484088,3147788,2157299
3910,1454,6425529,3209159,2155168
3911,1459,6424585,3198418,2151815
3912,1450,6422510,3191710,2147715
3913,1430,6426482,3186928,2144366
3914,1459,6428739,3181991,2076061
3915,1434,6431066,3112654,2074136
3916,1407,6427803,3109729,2072846
3917,1423,6357765,3182915,2144100
3918,1469,6424475,3190271,2149631
3919,1459,6427045,3193349,2151024
3920,1444,6426725,3199537,2154221
3921,1419,6425087,3205621,2157851
3922,1452,6487887,3146413,2161247
3923,1460,6426319,3152310,2099165
3924,1455,6429996,3158053,2102821
3925,1429,6423403,3152926,2099359
3926,1422,6487799,3208841,2162551
3927,1459,6487659,3204538,2159347
3928,1424,6427173,3199794,2155416
3929,1443,6424514,3203733,2158631
3930,1449,6422554,3205647,2159703
3931,1504,6430442,3146851,2098099
3932,1499,6430780,3152763,2100998
3933,1416,6428479,3158498,2104353
3934,1469,6431106,3164315,2108119
3935,1508,6426539,3160126,2101597
3936,1435,6429189,3154022,2098577
3937,1468,6422977,3147190,2160461
3938,1450,6427842,3206125,2156428
3939,1452,6430275,3200178,2160475
3940,1426,6426594,3204875,2098458
3941,1430,6428592,3207625,2102297
3942,1442,6425444,3148708,2105431
3943,1467,6425777,3155482,2108955
3944,1455,6427539,3162366,2112743
3945,1441,6428925,3157299,2105012
3946,1463,6428403,3149974,2100463
3947,1425,6486270,3208715,2161701
3948,1450,6425915,3203500,2157531
3949,1464,6425097,3208411,2161100
3950,1482,6430015,3147480,2158690
3951,1433,6426035,3149816,2097544
3952,1464,6363328,3157313,2102058
3953,1474,6434576,3160162,2105604
3954,1444,6442093,3148109,2097366
3955,1474,6457000,3205932,2157996
3956,1440,6486372,3209941,2160246
3957,1471,6454520,3198522,2109479
3958,1452,6467621,3173003,1980939
3959,1436,6447483,3103115,1969423
3960,1457,6453728,2612374,1778743
3961,1503,6462361,2577141,1779444
3962,1460,6444162,2660372,1782174
3963,1457,6457451,2683279,1794624
3964,1487,6459589,2630216,1806219
3965,1448,6463610,2638233,1781079
3966,1460,6467573,2598033,1624193
3967,1488,6441535,2558587,1597563
3968,1493,6465950,2584050,1622086
3969,1457,6448904,2676774,1654898
3970,1480,6360370,2629817,1682361
3971,1433,6446437,2649824,1705669
3972,1484,6450646,2739191,1723706
3973,1488,6448087,2697283,1752519
3974,1449,6486186,2717096,1774445
3975,1457,6421010,2812808,1796165
3976,1457,6430820,2765795,1815266
3977,1438,6386458,2856892,1899046
3978,1463,6424283,2881447,1844003
3979,1452,6359282,2823954,1866384
3980,1472,6422815,2843653,1950076
3981,1446,6447547,2850577,1959119
3982,1496,6444308,2938409,1908174
3983,1466,6431077,2946423,1917685
3984,1483,6443315,2900204,1931304
3985,1486,6363184,2909900,1938832
3986,1442,6419265,2993969,2018069
3987,1421,6485076,2997882,2021461
3988,1429,6481649,3009536,1981047
3989,1440,6359409,3011217,1984625
3990,1433,6423198,2958518,1991265
3991,1464,6361404,2961900,1990360
3992,1508,6426572,2967203,1989946
3993,1459,6421552,2976572,1997375
3994,1499,6358989,3054794,2006680
3995,1461,6423427,3053297,2006990
3996,1457,6427349,2974658,2000743
3997,1483,6439578,2985234,1984308
3998,1470,6419039,3056057,1982292
3999,1429,6453957,2975060,2005517
4000,1507,6434500,3005865,2035744
4001,1450,6426999,3006066,2085894
4002,1459,6429544,2996636,2076663
4003,1474,6432044,2987162,1994190
4004,1456,6443112,2901177,1985120
4005,1476,6486035,2888952,2002619
4006,1456,6448662,2906729,1991930
4007,1480,6430395,2897107,1980461
4008,1439,6442850,2899375,1969933
4009,1450,6364780,2901840,1983205
4010,1461,6437360,2897751,1210890
4011,1465,6362477,2898645,1290641
4012,1479,6464231,2897089,1429586
4013,1433,6357486,2946814,1422779
4014,1474,6425618,2940347,1479354
4015,1480,6432806,2933824,1536875
4016,1448,6487095,2926356,1280456
4017,1440,6361741,2844603,1352375
4018,1463,6426146,2926737,1421081
4019,1456,6432292,2924463,1473926
4020,1458,6444422,2929344,1519951
4021,1462,6435224,2923893,1334741
4022,1465,6455310,2927658,1400122
4023,1493,6463265,2923957,1461131
4024,1497,6440780,2930179,1510451
4025,1482,6459877,2933163,1551638
4026,1490,6434838,2911726,1583594
4027,1465,6448212,2553922,1615176
4028,1435,6469027,2517008,1639896
4029,1453,6364917,2606178,1666839
4030,1457,6424542,2564509,1755200
4031,1467,6428509,2594283,1708089
4032,1423,6364385,2667574,1715914
4033,1463,6358240,2376808,1721593
4034,1427,6437030,2147990,1745089
4035,1432,6369993,2204438,1815367
4036,1433,6362579,2191037,1819468
4037,1416,6483843,2250312,1828457
4038,1440,6364378,2350286,1830754
4039,1422,6417740,2391952,1830473
4040,1466,6360395,1954100,1828157
4041,1465,6419525,2022656,1830770
4042,1423,6363999,2091456,1831902
4043,1464,6435343,2156445,1826995
4044,1421,6421189,2113461,1807858
4045,1450,6389056,2172266,1800922
4046,1444,6381343,2293201,1802521
4047,1486,6432278,2350739,1810790
4048,1466,6432183,2315390,1803725
4049,1433,6482089,2422170,1801256
4050,1443,6420597,2461445,1833047
4051,1451,6419643,2432804,1481757
4052,1462,6435745,2450914,1518740
4053,1420,6420773,2536316,1555498
4054,1466,6427258,2491288,1591132
4055,1468,6365101,2517285,1613565
4056,1437,6447675,2613282,1666720
4057,1436,6454746,2580867,1765369
4058,1459,6446092,2683746,1726667
4059,1427,6435817,2652378,1751169
4060,1433,6434227,2750867,1778776
4061,1406,6446396,2708492,1795962
4062,1476,6380538,2713278,1811663
4063,1455,6460128,2792227,1887704
4064,1453,6454527,2804470,1894262
4065,1461,6427634,1851428,1810148
4066,1452,6471330,1931099,1804150
4067,1456,6383229,1999881,1804151
4068,1442,6430695,2067116,1806864
4069,1425,6438219,2133037,1816584
4070,1425,6446614,2185268,1845360
4071,1461,6430032,2248319,1847397
4072,1435,6453282,2308929,1850435
4073,1426,6426475,2367287,1859791
4074,1423,6485396,2485243,1870813
4075,1420,6360997,2457217,1949151
4076,1450,6438357,2553848,1949831
4077,1468,6432210,2599090,1878750
4078,1438,6443126,1867852,1844906
4079,1445,6453211,1927723,1885069
4080,1436,6461501,1973735,1772625
4081,1461,6423955,1265218,1751133
4082,1452,6371023,1386651,1739901
4083,1439,6445131,1568800,1733751
4084,1473,6437052,1602497,1730020
4085,1457,6380569,1768950,1727212
4086,1458,6365442,1784051,1715676
4087,1438,6454724,1859966,1424729
4088,1429,6358313,1933400,1457316
4089,1425,6439074,2005002,1490717
4090,1471,6451116,2067792,1518394
4091,1446,6472284,2130794,1550751
4092,1457,6469455,2178080,1579313
4093,1440,6506017,2236318,1615573
4094,1474,6505204,2297539,1644603
4095,1430,6471638,2412161,1671399
4096,1449,6489409,2388800,1762264
4097,1436,6425794,2435236,1717744
4098,1431,6469438,2539965,1739310
4099,1428,6488467,2514192,1822026
4100,1474,6449511,2613074,1774975
4101,1448,6453828,2579500,1792505
4102,1465,6458754,2675257,1808859
4103,1461,6449727,2637833,1889354
4104,1441,6448842,2737847,1844228
4105,1431,6434791,2705403,1863702
4106,1444,6446429,2800440,1879695
4107,1433,6446260,2766038,1961134
4108,1438,6448946,2859378,1911062
4109,1435,6436608,2819795,1925684
4110,1411,6428805,2844687,1939112
4111,1449,6444547,2925554,1945518
4112,1463,6440969,2947248,2022184
